tweet,gpt_label,confidence
&#128514;&#128514;&#128514; played that nigga smh &#8220;@sexualgifss: bitches are so shady... oh my god &#128514;&#128514; http://t.co/1VhC9LqsKg&#8221;,hate_speech,0.9
"&#128514;&#128514;&#128514;&#128514; &#128128;&#128128; &#8220;@LisforLex: No bitch go away &#9995;""@subnorbot1: @Tats_NSnapbacks @LisforLex @LisforLex tu puta madre @carlosnoodles""&#8221;",offensive_language,0.9
&#128514;&#128514;&#128514;&#128514; @shoota1017 bitch was mad af https://t.co/9C4i4W7Q7D,offensive_language,0.8
&#128514;&#128514;&#128514;&#128514; I hate you! RT @YumiYoko: Cyrus ho is a rookie slut. getting the cash after the date? nope nope nope.,hate_speech,0.85
&#128514;&#128514;&#128514;&#128514; RT @MREEUH: when you're trying to relax but your pussy is shooting out light beams http://t.co/5eHbmr8TKo,offensive_language,0.9
&#128514;&#128514;&#128514;&#128514; RT @SMASHaVelli: Murda out here sucking bitches &#128514;&#128514;&#128514;&#128514; #howDhow?,offensive_language,0.8
&#128514;&#128514;&#128514;&#128514; bitch if you're the hobbit you need to let me know right now &#128514;&#128514;&#128514;&#128514;&#128079;&#128079;&#128079;,offensive_language,0.9
&#128514;&#128514;&#128514;&#128514; these folks so bad. I'm just here to talk trash.,offensive_language,0.8
&#128514;&#128514;&#128514;&#128514;&#128514; brittany bitch u my dog man &#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#128553;&#128553;&#128553;&#128553;&#128553;&#128553;&#128569;&#128569;&#128584;&#128584;&#128584;&#128584;,offensive_language,0.8
&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @KarltonHinez: @ItsNotHarold smh bitch sellin her ass,hate_speech,0.8
"&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@betysweetcocker: That pussy is just....&#128561; imma assume she just had a baby like..the day before""",offensive_language,0.8
"&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@AlisaRenee: you a faggot if you eat pork chops.""",hate_speech,0.9
&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @PushupSensei: McNair had brisket sizzlin on the grill when his side hoe laid the Uzi game down,offensive_language,0.8
&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128557;RT @KfromtheG: Mexican bitches shaped like silly puddy!,hate_speech,0.9
&#128514;&#128514;&#128514;&#128514;RT @KfromtheG: You a hoe if ya grandma got a tattoo.,offensive_language,0.8
&#128514;&#128514;&#128514;RT @LiViBADD88: cheap hair.. cheap dresses.. cheap shoes.. tacky ass little bitches,offensive_language,0.8
&#128514;&#128514;&#128514;RT @kwagiheath: Them 1st 48 Charlotte goon niccas gon Fkkk around and burn Bank Of America stadium down&#128293;,offensive_language,0.8
"&#128514;&#128514;&#8220;@BrandonBeSlydin: My fucking god bruh, the birds from southridge are in front of my house.&#8221;",offensive_language,0.8
&#128514;&#128557; I have to explore the pussy out there @Austin__321 http://t.co/GER0IPaBPA,offensive_language,0.8
"&#128514;&#128557; RT @kiaaXO_: RT @sweetbre_xo: Lmfao ""@BeingMsDaisy: WTF kinda pussy my mom think I got, buying this shit. &#128530;&#9995; http://t.co/uZvnXQFMFn""",offensive_language,0.8
&#128514;&#128557;&#128128; RT @iDO_me2: Hood hoes love Harrell football team&#128528;,offensive_language,0.8
&#128514;&#9995;&#8220;@iSell_Pussy4EBT &#8220;@Sco_ForIt bucket RT &#8220;@iSell_Pussy4EBT: Trash &#8220;@_manlookaKeedY: All you bitches is my SONS &#128520; http://t.co/LrMBWFPMaE,offensive_language,0.8
&#128514;RT @1BaD_dOc: I hate when people get on my bad side cause I honestly don't like to act like a bitch,offensive_language,0.8
"&#128518;""@QbF150: On a leash &#128555;RT @80sbaby4life: Just pussy &#128553;""",offensive_language,0.8
&#128520;&#127383; we snap chatted for one night lol. But you're cute. Snapchat me back nig,offensive_language,0.85
&#128520;&#128525;&#128176; - your my BFFL. I love you ya funcy bitch &#128514; I went Finna be faded &amp; shaded on ya C Day &#128153; #WEDEMGIRLZ &#128520;&#128526;&#128176;&#128526;,offensive_language,0.8
"&#128521;&#128077;
#yep #donttryme #bitch #bitchmode #testme #Truth #trust http://t.co/ky9Fi39zUx",offensive_language,0.8
"&#128525;&#128525;&#128525;

&#8220;@whatskillfeed: i guess ill just trash this drawing because of roster changes...&#128532; http://t.co/2r8wqgE8cR&#8221;",neutral,0.9
"&#128527; haahaa ,dumb bitch",offensive_language,0.9
&#128530; RT @coldhearted9_: &#8220;@11wdNICK: Still can't see what niggers see in them white hoes....&#8221;&#128563; don't do this everrrrrr,hate_speech,0.9
&#128530; my nerves are being worked cos of my monkey &#128529;&#128545;,offensive_language,0.85
&#128530;RT @LiViBADD88: so many pretty bitches coming to my birthday dinner &#128556;,offensive_language,0.8
&#128530;RT @SedSince81: niggers RT @VonshayeB Before any moves are made... my black ass must take a nap!,hate_speech,0.9
&#128532; RT @MichyDoe: Every week them hoes partying ! I see them hoes in every city partying for an event,offensive_language,0.8
&#128532;RT @FunnyJulius: #ACTRIST RT @sheEBONYblack: &#8220;@HotKommodity05: &#128553;&#128553;&#128553;&#128553; &#8220;@A2daO: U bitches tripping smh http://t.co/Ywz59nbnR7,offensive_language,0.7
"&#128539;&#128120; you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year",offensive_language,0.8
&#128540;&#128583;&#128582; I hate ya bitch ass,hate_speech,0.85
&#128543; &#8220;@DubPeeWorld: So the new wave is bitches wearing mini shovels on their hand&#8221;,offensive_language,0.8
&#128553; cunt,offensive_language,0.9
&#128553; monkey mad,offensive_language,0.8
&#128553;&#128514; RT @willieBEAMINN: @_VinChi3 bitches they get bat or sumn *ak voice*,offensive_language,0.8
&#128553;&#128553;&#128514; damn roaches got dicks n pussy to be doing this lol??? http://t.co/OiIxcfos3m,offensive_language,0.8
&#128553;&#128553;&#128514;&#128557;&#128557; RT @Eb_Reloaded: @11wdNICK @KingHov1313 swear to God bitch I'm bouta delete my twitter account http://t.co/YPi52s4dtC,offensive_language,0.8
&#128553;&#128557; RT @Freegeezy17: My Co worker talking about what's my twitter name Oh no hoe you could never screen shot me to the boss,offensive_language,0.8
&#128553;&#128557; RT @KingHov1313: Fox8 got dem bitches huh!&#128588;&#128588;&#128588;&#128588;&#128588;&#128588;,offensive_language,0.8
&#128555;&#128555;&#128555;&#128555;&#128555;&#128532;&#128532;&#128532;&#128532;&#128532;&#128532; this fucking bitch Rachel needs to die please,hate_speech,0.9
&#128555;ugly bitches get no love,offensive_language,0.9
&#128557; RT @KingHov1313: I be thinkin Errbody wanna give me some pussy!&#128553;,offensive_language,0.8
&#128557; RT @That_Mclovin: &#8220;Yass bitch Yass &#128128;&#128128; @VikkiNoSecrets: Too soon? &#128514;&#8221;,offensive_language,0.8
&#128557; RT @TrashAssTweets: When you wake up to bae being a hoe on the TL http://t.co/rbxh33ounM,offensive_language,0.8
"&#128557; RT @red_daddy17: But wait if he got a ole lady and still ""quenching yo girl"" is he a unfaithful water fountain for hoes?!?!",offensive_language,0.8
&#128557;&#128557; &#8220;@_____AL: Y'all be tweakin wit that WCE shit. Ain't no way in hell u like that bitch every single day.&#8221;,offensive_language,0.8
&#128557;&#128557; RT @KingHorseDick: Welp RT @ThePlasticPope The prettier bitch usually loses lol this Is science,offensive_language,0.8
&#128557;&#128557; RT @KingHov1313: Niggaz get free pussy off of bounce beats alone!&#128584;&#128557;&#128557;&#128557;&#128557;,hate_speech,0.9
&#128557;&#128557;&#128557; Foh RT @MizzCreme: #IDGT RT @eTheHustla: Good pussy don't neva get tired!!!,offensive_language,0.8
&#128557;&#128557;&#128557; RT @EsckmoTrent: I swear Niggas use to step one foot off the bus and bitches would be like NEXTTTT &#128553;&#128514;&#128514; http://t.co/XjKUdt4BUB,hate_speech,0.9
"&#128557;&#128557;&#128557; RT @VineForTheByrd: Bae: go text your hoes 
Me: https://t.co/5PAfEceL1i",offensive_language,0.8
&#128557;&#128557;&#128557; RT @tryna_be_famous: Brees been trash since this.... http://t.co/EvYSf5JFkt,offensive_language,0.8
&#128557;&#128557;&#128557;&#128530; RT @KingHov1313: At work imma real Uncle Tom!&#128584;,offensive_language,0.8
&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; RT @RealityyBites: Nope Thts not wht it says here.. RT @PeachDulce: I'm not a hoe. I'm a people person http://t.co/RJ1vIx7VCz,offensive_language,0.8
&#128561;that bitch is from Moreno Valley........ &#128530;,offensive_language,0.8
&#128563; RT @KingHov1313: They recruited buku fags in here!&#128563;...a warehouse is no place for them!&#128530;,hate_speech,0.9
&#128563; RT @Pr3ttyN33: &#8220;@11wdNICK: I think all dem hoes on LAHHH regular....&#8221;my co worker was messing with Omarion bm &#128553;,offensive_language,0.7
&#128563; RT @UBoyRock17: &#128557;&#128557;&#128557; these hoes selfish,offensive_language,0.8
"&#128563; RT @ariluvsall: Niccas y'all need lives, money, pussy, hobbies, or sum guidance ... Bunch of Petty miserable dick n a booty ass Boys ...",offensive_language,0.8
&#128563;&#128563;&#128563; RT @winterlove___: &#8220;@thisisyoungdj: Every girl got a #wcw and fake gay til it's time to eat sum pussy. But I'm &#128564;&#8221; not me &#128523; lol,offensive_language,0.8
&#128563;Oh this bitch Midy must be crazy http://t.co/75LWvtD4oJ,offensive_language,0.8
&#128563;well damn.. RT @JackTheJokster: When ya side hoe claims you as her boyfriend https://t.co/jTJ2jJTfto,offensive_language,0.8
&#128583;&#128583;&#128583;&#128583; can y'all females let this sink in for min? Moment of silence to get y'all bitches thinking right? http://t.co/cDN0dEYCkO,offensive_language,0.8
&#128588; RT @iDO_me2: this vodka be having all the hoes bent over&#128553;&#128131;,offensive_language,0.8
&#128588;&#128588;&#128588; RT @MidCityAce: Y'all excited about that strip mall being built in Louisiana and Claiborne?? That bitch gone be in fiya!!!! &#128514;&#128514;,offensive_language,0.8
"&#128588;&#128588;&#128588;""@Datruthh_: Don't do em with my girl lol RT @thelaurenway: So when yall in threesomes does your girl eat the pussy too?""",offensive_language,0.7
&#128588;&#128591; RT &#8220;@PlanetPOB: Real Men eat pussy.&#8221;,offensive_language,0.9
"&#128588;RT @Ke2yourheart I don't want my man txtn, tlkn, lookin, yet alone speakin to you hoes. I'm not insecure at ALL. y'all hoes CANT BE Trusted",offensive_language,0.8
&#128588;RT @Nay_btw It amazes me how niggas can fuck w/ EVERY bitch but when a nigga try to talk to his bitch he wanna cry about it&#128533; I need answers,offensive_language,0.8
&#128700;&#128700;- you a little genius man i need you for a class so u can help a nig out but you cool af man,offensive_language,0.8
"&#191;Como se llama el ni&#241;o m&#225;s delgado de Jap&#243;n? Yocomo Poko

&#164;&#176;&#164;&#176; gino &#176;&#164;&#176;&#164;",offensive_language,0.8
&#193;lbum de fotos: csitaly: [TS3]Fairy Tail - Satan Soul Mirajane Strauss made with The Sims 3. Happy... http://t.co/b4i8EiMux2,neutral,0.9
"&#193;lbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf",neutral,0.9
&#8216;Chillin&#8217; With My Homie Or What&#8217;s Left Of Him&#8217;: British Rapper Turned ISIS Jihadi Poses With Severed Head http://t.co/L9vMdNOXPg #tcot,hate_speech,0.9
"&#8220;@0ddtoddler: When people refer to their girlfriend as their ""bitch"" &#128528; ....&#8221; I know how it sounds but it's how we mean it lol",offensive_language,0.8
"&#8220;@1_anddone: Fuck east st john and all they fans, familys , &amp; friends&#8221;

Shut yo bitch ass up",offensive_language,0.9
&#8220;@1muneyy: Had to unfollow that bitch .. thot bitch got me fired from Sonic&#8221;she must've tweeted,offensive_language,0.8
"&#8220;@21Cvasquez: My brother is a bitch, pussy, faggot, etc.&#8221; you just like getting beat up don't you?",hate_speech,0.9
&#8220;@239rell: If you got paid 2million dollars to eat a nugget of shit would u eat it?&#8221; Smash that bitch,offensive_language,0.8
"&#8220;@2Blunts1Jorge: Lol bitch funny, i was over you from the min i tossed your ass to the curb&#128567;&#8221; &#128588;&#128557;",offensive_language,0.8
&#8220;@2hood2bgud: @uce_INA &#128064;&#128066; a bitch is all ears...&#8221; My mama told me not to talk to bitches so...&#128564;&#128514;jk,offensive_language,0.8
&#8220;@305MAYOR: Bad breath ain't cute not even if you a so called bad bitch and it's usually cause by a shitty attitude&#8221; unk ain't ever lied,offensive_language,0.8
&#8220;@44BINKO: Denzy tryna hoe broski Izzy &#128553;&#8221;&#128514;,offensive_language,0.8
&#8220;@4REALROY: @Vomitdatruth no more chunky nugs for you &#127795;&#8221; he doesn't even hook it up like that.,offensive_language,0.8
"&#8220;@50TysonRap: Aye nigga, who tryna freestyle?&#8221; You trash though lol",offensive_language,0.9
&#8220;@50TysonRap: Saw a homeless man sleeping in a box surrounded by bubble wrap. Must be his new alarm system.&#8221; You aren't even FUNNY bitch,offensive_language,0.8
&#8220;@954Nole: This bitch is looking dumber and dumber by the minute.... &gt;&gt;&gt;&gt;&gt;&gt;&gt; @MattHomeTeam&#8221;,offensive_language,0.8
"&#8220;@9acino_: Even though Trunks was one of the main characters, Dragon Ball GT was lowkey weak weak&#8221;

Nothing lowkey about it.. Shit was trash",offensive_language,0.8
&#8220;@ABadBitchCost_: omg yall should see this bag of weed dog this bitch like a .3 fasho lmfaooooo&#8221; &#128553;&#128514;,offensive_language,0.8
&#8220;@AC_Hussle: 98% of women were sluts freshman year of college.&#8221; Let these hoes be great,offensive_language,0.8
&#8220;@ALaQuannD: Woaaaahh that coat though lol&#8221;nigga too warm in that hoe,offensive_language,0.8
&#8220;@ATrue_Cowboy: Truth about any distance for all you love birds out there! http://t.co/1Kqnw4LJ&#8221;,neutral,0.9
"&#8220;@A_Brown_30: Frogger, best game ever&#8221; only cuz You suck at flappy bird",offensive_language,0.8
&#8220;@A_Brown_30: Lmao Dylan just got called a pussy by Mr O himself @wagggggie&#8221; takes skill &#128527;&#128170;,offensive_language,0.8
&#8220;@AbstractLife: @Nigel So you still rather have trash ass Geno Smith than Alex?!? You sick man&#8221; U still cant tell Alex sucks? You blind man,offensive_language,0.8
&#8220;@AbstractLife: @NigelDixon1 @SeanTHarrington Orton is trash idc&#8221; he ain't been playing. Trashlex Smith only sat out Kaep took his spot.,offensive_language,0.8
&#8220;@AdamRotter: Watch: Prust tries to hit Hank during break play http://t.co/fZ6lxcS3ok&#8221; @BrandonPrust8 pussy attempt by a pussy #mtlhockey,offensive_language,0.8
&#8220;@AdderallHadMe: Adderall had me killing two birds with one stone http://t.co/wMiNpN64m2&#8221;&#128128;,neutral,0.9
&#8220;@Adrianmayer99: Fucking pussy&#8221; @JosephNoonan2,offensive_language,0.9
&#8220;@Al_Teez: Fuck the cowboys. My birthday in two days hoe!&#8221;&#128530;,offensive_language,0.9
&#8220;@AlanaaaXP: Some of yall hoes nasty yall find out yall sharing or shared dick with a dirty ass female and still fuck the nigga &#128567;&#8221;,offensive_language,0.9
&#8220;@AlexaDelsanter: This is awkward u fag @corleyhuff @vitchhhh http://t.co/HUDOhA6YQe&#8221; wonder who's awesome tank that is &#128522;,hate_speech,0.9
&#8220;@AllEyesOnKIE: Been watching madea plays every night &#128514;&#8221;singing ass bitches,offensive_language,0.8
"&#8220;@AlmightyCBoogie: @BenBornReadySMU @vivalakristia ion wanna hear it, then hoes faker than Momma Dee's teeth&#8221;&#128128;&#128128;",offensive_language,0.8
&#8220;@Alondra_Lu: Ain't that a bitch&#8221;,offensive_language,0.8
&#8220;@AmandaBynes: I Want You To Be Pussy Whipped&#8221; I'm yours,offensive_language,0.8
&#8220;@Amburger_6: Wtf is flappy bird&#8221; are you kidding me,offensive_language,0.8
"&#8220;@Amillinati_: Bro like I really enjoy like eating pussy from the back... It makes it more nasty, I like nasty haha &#128520;&#8221;you like eating ass 2",offensive_language,0.8
&#8220;@Analyyxo: Say Something is the one Drake song I have to listen to when I'm in my feelings&#8221;fag,hate_speech,0.9
&#8220;@AndyyDotCom: Every female owns a thong &#8220;@Ben_Dough: If she wear thongs she a hoe lol&#8221;&#8221; both facts,offensive_language,0.8
&#8220;@Ann_E_Lizabeth: I can't stop being a lil bitch&#8221;,offensive_language,0.8
"&#8220;@AnthonyCumia: RT @ispfemme: Another Jersey fail - what a cunt http://t.co/1tZpbHgMhP

-No pics needed. Animal.&#8221; 

Dem coloreds be wack",hate_speech,0.9
&#8220;@AntiGlib: RT @nateyfu123: #Yankees Michael Pineda in his next start.. http://t.co/Zb1zWN0jet&#8221; @954Nole,neutral,0.8
&#8220;@ArianaGrande: is this flappy bird shit a joke or........... http://t.co/L3xDYJypjI&#8221; on the real tho,offensive_language,0.8
&#8220;@AriaunaDaVon: Did I just start crying? &#128553;&#128557;&#128514;&#8221; bitch &#128514;&#128514;&#128514;,offensive_language,0.8
&#8220;@Asaprelli_: I hate girls who get drunk &amp; don't turn into hoes fvckin waste of alcohol&#8221; &#128514;&#128557;,offensive_language,0.8
&#8220;@Ashley_J12: Shout out to my momma cuz she didn't raise no hoe! &#128076;&#128079;&#128588;&#8221;,offensive_language,0.8
"&#8220;@AshlynWynns: I'm a ""mud shark"" because I have black friends. Makes perfect sense. &#128514;&#128557;&#128514;&#128557; #idiotic&#8221; @",offensive_language,0.8
&#8220;@Ashton5SOS: An itsy bitsy teeny weeny yellow pock-a-dot bikini&#8221; Polk Ashton. Polk,offensive_language,0.7
&#8220;@Attractive_Bad: Yes Iam single I don't mess or talk to anyone . &#128524; no hoes just me &#128076;&#8221;,offensive_language,0.7
&#8220;@AustinMahone: just got a new fish it's albino and I named him shaquita #yee&#8221; bahaha,offensive_language,0.8
"&#8220;@AyoO_Fettii: My Anaconda Don't 
My Anaconda Don't
My Anaconda Don't
Want None Unless You Got GOALS Hun &#58143;&#58113;&#128213;&#128218;&#128176;&#127969;&#128107;&#128141;&#8221; Smh . White Ass niggah .",hate_speech,0.85
&#8220;@AyyyeThatsChubb: I wish i had my dad in my life but the bitch ass nigga still think im not his child!&#8221; LMFAOOOO but damn that's sad cuh !,hate_speech,0.8
&#8220;@BEARly_sober Hoes really do b birds man &#128557;&#8221;this new to you?,offensive_language,0.85
"&#8220;@BIGHOMIEMARKIE: &#8220;@1017_Sqquad: &#8220;@TODDIE_soPLAYER: @_Raygine bitch get out dem feelings and get some new dick&#128514;&#128514;&#128514; ""&#128064;&#128550;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#8221;&#128128;&#128128;&#128128;&#128514;",hate_speech,0.9
&#8220;@BINDLE13: My momma aint raise no hoe&#8221;,offensive_language,0.8
&#8220;@BSBHForum: #BeatTheHabs #NYR http://t.co/okvhWHy3Vh&#8221; @CanadiensMTL #pussy,offensive_language,0.8
&#8220;@B_Davis0529: SMDH Eagles fans. You a bitch! RT @MikeMiss975: Hey Giants fans: Victor Cruz is over. Dance to that.&#8221; Hey watch it,offensive_language,0.8
"&#8220;@BaabyD_: ""cause i look great bitch, fuck you mean?"" &#128557;&#128514;&#128514;&#8221;",offensive_language,0.8
&#8220;@Badazz_jspates: I'm suppose to eat yo booty bitch wym&#8221; &#128557;&#128557;&#128557;,offensive_language,0.9
"&#8220;@Banqq_Jayy: ""@1Jayee: &#8220;@ItsKeeJay: I can't remember all the girls I've smashed &#128563;&#128584;&#8221; On God.&#128588;""hoe shit&#8221; Not technically, it takes &#9996;&#65039;.",offensive_language,0.8
&#8220;@BarryClerjuste: I cried like a bitch after my first breakup. Never loved again lol&#8221;,offensive_language,0.8
&#8220;@BasebaIIVines: Michael Pineda hides pine tar...on his neck http://t.co/PJRKJeaY6h&#8221; fact that the Yankees cheat &#128077;&#128077;&#128077; Go Red Sox!! #Boston,offensive_language,0.8
&#8220;@BasedChasen: Chad Jordan in this bitch&#8221; I'm crying,offensive_language,0.8
"&#8220;@BasedChasen: Grandmas always b asking you ""Do you have a girlfriend???"" No....I got hoes tf you mean&#8221; real shit.",offensive_language,0.8
"&#8220;@BasedDevJay: bruh i'm telling you if she got 
zebra print bed sheets 9/10 she a hoe&#8221; @rachel_dority &#128514;&#128514;&#128514;",offensive_language,0.8
&#8220;@BeardedGemini: &#8220;@GinaSanabria_: I have no hoes because yah nigga ain't shit&#8221;&#8221;,offensive_language,0.8
&#8220;@BeautiifulVixen: Bitches love throwing that irrelevant shade &#9995;&#128553; go sit lil bitch .&#8221;&#128175;&#128175;&#128175;,offensive_language,0.8
&#8220;@BeautyOfASinner: So they really deleted flappy bird from the App Store cus someone killed themselves over it &#128514;&#8221; foreal foreal ?? &#128561;&#128557;,offensive_language,0.8
"&#8220;@BeenSlimm: Too many ""lil niggas"" on my TL. http://t.co/vqGezMMwWs&#8221; boosie got hoes",hate_speech,0.9
"&#8220;@Benkasso: I'll beat the pussy up, that's a hook right thur&#8221; &#128064;",offensive_language,0.8
&#8220;@BestOfAds: Rape? Cannibalism? You Won't Recognize The Original Versions Of These Fairy Tales http://t.co/PrnJ8EFAoi&#8221; man wtf,offensive_language,0.8
&#8220;@BetterAreTulips: Jose ur mean :/&#8221; I said ily stfu hoe,offensive_language,0.8
&#8220;@BetterAreTulips: girls are fucking retarded my back started cramping up man&#8221; it's the double d's,offensive_language,0.8
"&#8220;@BigMamaaTee: There's a difference between being actually crazy &amp; aspiring crazy&#8221; real shit . I can't stand ""fake crazy"" bitches",offensive_language,0.8
&#8220;@BillieBoyMitch: @VSamone man I was bouta text all the bitches that ever told me that &#128514;&#8221;lmao you should,offensive_language,0.8
"&#8220;@BixxhMakeMeRich: If u ask me, every bitch gay&#8221;or ""bi""",offensive_language,0.8
&#8220;@Black_Angelo25: First time with 3. Lol http://t.co/mITmFPvVLw&#8221; yuhhhh we hit that hoe!!,offensive_language,0.8
"&#8220;@BlizzyLC: @Vice504fly u need to be in someone's church negro!&#8221;ur absolutely right, but I work Sunday's but still no excuse.",offensive_language,0.8
&#8220;@BlizzyLC: Police just tried to Rodney King a nigga...&#8221;happen to my nig out here,hate_speech,0.85
"&#8220;@BlueEyeBeaner: Vienna sausage clit http://t.co/YY1Gj6oeds&#8221; 

I suck dat bitch. Don&#8217;t y&#8217;all eva believe a colored man don&#8217;t eat no pussay",hate_speech,0.9
"&#8220;@BlueEyeBeaner: lesbian pussy taste like rainbow trout!&#8221;

#lezzzbehonest",offensive_language,0.9
&#8220;@BobbyBudnic Oxtails and yellow rice is blasphemy&#8221; boneless,offensive_language,0.8
&#8220;@Boobah_: What's the symptoms for Ebola? My stomach been hurting b. I'm nervous&#8221;bitch you better not be we was drinking out same bottle,offensive_language,0.8
